scenario,label,light_mode,seed,avg_travel,min_travel,max_travel,avg_wait,min_wait,max_wait,avg_reservation_wait,min_reservation_wait,max_reservation_wait,avg_utility,min_utility,max_utility,collisions,completed_trips,vehicles_spawned
VS-03,Emergency Vehicle Prioritization,fixed,1004,29.596875000000107,5.099999999999982,94.3999999999968,14.078125000000014,0.0,50.90000000000045,12.787500000000005,0.0,45.70000000000038,0.7688687620974892,0.5948175182481769,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1005,22.731250000000173,4.799999999999983,59.69999999999911,11.953125000000002,0.0,39.40000000000029,10.54375,0.0,31.00000000000017,0.7494457258754104,0.5688687782805415,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1006,41.31249999999973,4.800000000000068,112.39999999999704,23.003125000000114,0.0,54.80000000000051,19.078125000000078,0.0,46.50000000000039,0.7347002102837684,0.6038661710037169,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1007,30.462499999999903,4.800000000000068,100.89999999999827,15.012500000000031,0.0,51.20000000000046,13.418750000000028,0.0,48.900000000000425,0.7639385338795357,0.6329268292682936,0.9955357142857143,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1008,31.696875000000002,7.099999999999982,155.9999999999938,17.006249999999987,0.0,90.29999999999914,15.081249999999983,0.0,89.3999999999992,0.7374288893017148,0.623653846153845,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1009,22.187500000000092,3.2999999999998124,79.89999999999745,9.984374999999995,0.0,36.40000000000025,8.628124999999997,0.0,36.40000000000025,0.7744556874092994,0.6411627906976746,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1010,23.86562500000011,4.800000000000068,97.39999999999827,11.278125000000006,0.0,39.30000000000029,10.981250000000006,0.0,39.30000000000029,0.7882544594454898,0.6326315789473688,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1011,27.61875000000014,4.799999999999983,69.89999999999768,14.753125000000011,0.0,38.80000000000028,13.64375000000001,0.0,38.80000000000028,0.7397550083325697,0.5798026315789461,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1012,29.23437499999989,4.799999999999995,149.99999999999375,14.371875000000005,0.0,81.19999999999966,13.628125000000006,0.0,81.19999999999966,0.7824866463725927,0.5984112149532714,0.9865771812080535,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1013,30.471874999999873,4.799999999999985,106.59999999999663,16.053125000000037,0.0,67.80000000000042,14.153125000000031,0.0,67.80000000000042,0.7526193573569107,0.558571428571429,0.9767857142857139,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1014,25.965625000000067,3.2999999999998124,92.4999999999983,11.76562500000002,0.0,46.000000000000384,11.359375000000016,0.0,44.80000000000037,0.804475655514639,0.6600823045267501,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1015,27.925000000000097,5.500000000000078,92.69999999999867,14.012500000000038,0.0,43.900000000000354,13.14375000000003,0.0,39.20000000000029,0.7772452482498879,0.6456593406593394,0.9857142857142858,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1016,23.246875000000202,4.800000000000068,56.70000000000027,10.875000000000007,0.0,41.30000000000032,10.153125000000008,0.0,40.90000000000031,0.7966640970639729,0.6340206185567014,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1017,25.7750000000002,4.800000000000068,58.89999999999873,14.26250000000002,0.0,38.80000000000028,12.106250000000005,0.0,30.400000000000162,0.7515123330919816,0.60475155279503,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1018,23.01250000000025,6.299999999999642,56.80000000000052,10.24999999999999,0.0,26.80000000000011,9.621874999999992,0.0,26.70000000000011,0.7733884499328743,0.643298969072165,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1019,27.171875000000057,4.799999999999983,84.09999999999897,14.865625000000044,0.0,49.90000000000044,13.50625000000004,0.0,49.90000000000044,0.754995046926143,0.598000000000001,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1020,26.334375000000094,5.500000000000005,56.19999999999905,13.603125000000032,0.0,39.50000000000029,11.21875000000002,0.0,39.50000000000029,0.7614555250086383,0.4838818565400847,0.9882926829268299,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1021,26.893750000000146,4.7999999999999945,59.49999999999946,14.084375000000037,0.0,40.70000000000031,12.909375000000026,0.0,40.70000000000031,0.7763904990249413,0.5401428571428557,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1022,32.54375,4.799999999999985,126.699999999997,15.959375000000051,0.0,55.00000000000051,15.165625000000048,0.0,54.2000000000005,0.7750928820679285,0.6244939271255048,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1023,37.02187499999998,6.899999999999608,147.79999999999575,23.109375000000046,0.9999999999999999,85.19999999999943,19.434375000000042,0.7999999999999999,75.79999999999997,0.6937434519447833,0.5248505747126462,0.9428571428571431,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1024,33.868749999999764,4.799999999999983,98.09999999999735,17.51875000000006,0.0,62.40000000000062,15.778125000000047,0.0,62.40000000000062,0.7546648005845743,0.603498098859317,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1025,28.38437500000014,8.899999999999494,73.29999999999808,14.784375000000011,0.0,45.60000000000038,14.071875000000013,0.0,45.60000000000038,0.7443239170076943,0.5919060052219309,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1026,27.231249999999953,4.799999999999983,110.9999999999977,14.112500000000043,0.0,59.20000000000057,12.750000000000039,0.0,59.20000000000057,0.7669229434242881,0.5484615384615367,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1027,37.64999999999978,4.799999999999983,100.49999999999739,20.34687500000009,0.0,55.80000000000052,16.246875000000053,0.0,51.30000000000046,0.7307449058833244,0.571346153846153,1.0,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1028,34.92812499999988,12.80000000000013,121.29999999999562,18.334375000000023,4.100000000000001,73.6000000000001,16.318750000000023,1.4000000000000001,73.6000000000001,0.7246813848316254,0.5359893048128334,0.9399999999999996,0,32,32
VS-03,Emergency Vehicle Prioritization,fixed,1029,27.146875000000215,4.799999999999985,51.09999999999934,14.993750000000029,0.0,32.30000000000019,13.09062500000002,0.0,32.30000000000019,0.7612024522133978,0.5201086956521727,1.0,0,32,32
VS-11,Reservation Stress Test,fixed,1000,32.54117647058706,4.800000000000068,88.29999999999671,18.47843137254907,0.0,50.60000000000045,15.616666666666701,0.0,47.600000000000406,0.7200806490892705,0.4681754385964886,0.9865384615384618,1,102,102
VS-11,Reservation Stress Test,fixed,1001,43.71764705882177,4.799999999999727,121.49999999999311,27.769607843137397,0.0,80.79999999999968,22.148039215686378,0.0,60.50000000000059,0.6964875867049046,0.520296296296296,0.9734693877551016,1,102,102
VS-11,Reservation Stress Test,fixed,1002,44.60784313725305,4.799999999999983,157.39999999999105,27.817647058823596,0.0,100.09999999999859,22.603921568627552,0.0,84.79999999999946,0.7149395998430871,0.5149410029498513,0.9848214285714284,0,102,102
VS-11,Reservation Stress Test,fixed,1003,29.4117647058814,4.800000000000068,136.8999999999958,16.266666666666687,0.0,65.20000000000057,14.392156862745114,0.0,63.000000000000625,0.7256432265146661,0.5159032258064515,0.9868686868686876,0,102,102
VS-11,Reservation Stress Test,fixed,1004,29.60686274509703,5.099999999999982,89.69999999999492,15.156862745098064,0.0,52.00000000000047,13.479411764705901,0.0,50.00000000000044,0.7492490123891091,0.5628523489932877,0.9867346938775517,0,102,102
VS-11,Reservation Stress Test,fixed,1005,30.394117647057715,4.799999999999983,99.29999999999437,16.754901960784366,0.0,58.60000000000056,14.300000000000034,0.0,55.60000000000052,0.7343969524363465,0.5011340206185548,0.9734693877551016,0,102,102
VS-11,Reservation Stress Test,fixed,1006,36.353921568626184,4.799999999999727,115.49999999999345,20.617647058823618,0.0,58.20000000000056,17.514705882353002,0.0,58.100000000000556,0.7328259762091673,0.5290310077519368,1.0,0,102,102
VS-11,Reservation Stress Test,fixed,1007,30.252941176469523,4.799999999999727,108.29999999999386,16.91764705882357,0.0,68.60000000000038,14.655882352941209,0.0,64.30000000000062,0.7389306428633091,0.5721455938697318,0.9955357142857143,0,102,102
VS-11,Reservation Stress Test,fixed,1008,30.683333333332307,5.499999999999687,85.49999999999515,17.010784313725527,0.0,53.70000000000049,14.705882352941197,0.0,53.70000000000049,0.7290068901043866,0.5789726027397261,0.9660714285714281,0,102,102
VS-11,Reservation Stress Test,fixed,1009,37.04803921568484,4.799999999999727,190.8999999999969,20.85392156862751,0.0,109.19999999999807,17.952941176470624,0.0,109.19999999999807,0.7319573039436387,0.5240236686390525,0.9902684563758388,0,102,102
VS-11,Reservation Stress Test,fixed,1010,26.18529411764623,4.800000000000068,107.5999999999939,13.88823529411765,0.0,49.600000000000435,12.308823529411761,0.0,49.40000000000043,0.7394974752429321,0.5400561797752798,0.9820754716981143,0,102,102
VS-11,Reservation Stress Test,fixed,1011,40.76666666666504,4.799999999999983,131.4999999999942,25.61372549019619,0.0,87.79999999999929,21.13921568627459,0.0,77.69999999999986,0.6989497478218221,0.46441233140655036,0.9734693877551016,0,102,102
VS-11,Reservation Stress Test,fixed,1012,33.56764705882229,4.799999999999741,142.99999999999187,18.347058823529448,0.0,87.5999999999993,15.408823529411793,0.0,79.49999999999976,0.7444876478682524,0.5316111111111111,0.9868589743589741,0,102,102
VS-11,Reservation Stress Test,fixed,1013,35.973529411763316,4.799999999999727,99.09999999999438,21.15882352941186,0.0,62.300000000000615,18.38627450980399,0.0,60.70000000000059,0.7160660067256865,0.5384281842818426,0.9820895522388059,0,102,102
VS-11,Reservation Stress Test,fixed,1014,29.719607843136238,4.799999999999727,156.79999999999453,16.70980392156866,0.0,76.09999999999995,14.60980392156866,0.0,62.40000000000062,0.7304017380750146,0.4596604938271592,0.9948979591836735,0,102,102
VS-11,Reservation Stress Test,fixed,1015,33.62450980392036,5.500000000000078,138.2999999999925,18.509803921568672,0.0,81.49999999999964,15.683333333333367,0.0,77.19999999999989,0.7359728841364275,0.49917012448132625,0.9857142857142858,0,102,102
VS-11,Reservation Stress Test,fixed,1016,33.80686274509681,2.899999999999835,98.49999999999442,19.212745098039296,0.0,58.800000000000566,15.828431372549062,0.0,55.80000000000052,0.7399393996803915,0.4757615894039709,1.0,0,102,102
VS-11,Reservation Stress Test,fixed,1017,33.632352941175235,4.800000000000068,130.4999999999938,19.377450980392215,0.0,73.80000000000008,17.01666666666671,0.0,69.80000000000031,0.7293213306856398,0.5653555555555544,0.9948979591836735,1,102,102
VS-11,Reservation Stress Test,fixed,1018,31.680392156861632,3.9999999999997726,138.7999999999921,17.0745098039216,0.0,81.19999999999966,15.09117647058826,0.0,76.09999999999995,0.7356502501048254,0.5393690851735011,0.981904761904763,0,102,102
VS-11,Reservation Stress Test,fixed,1019,39.48039215686114,4.799999999999727,137.69999999999322,23.888235294117745,0.0,84.69999999999946,19.301960784313795,0.0,58.90000000000057,0.7120034592262894,0.5545319148936165,1.0,0,102,102
VS-11,Reservation Stress Test,fixed,1020,31.027450980391045,5.499999999999687,85.69999999999737,17.088235294117695,0.0,51.50000000000046,14.374509803921594,0.0,39.50000000000029,0.7336910583547557,0.4838818565400847,0.9882926829268299,0,102,102
VS-11,Reservation Stress Test,fixed,1021,35.16274509803794,4.7999999999999945,106.49999999999433,21.119607843137345,0.0,63.700000000000635,17.64607843137261,0.0,49.40000000000043,0.7207274817182019,0.5089351851851847,0.9734693877551016,0,102,102
VS-11,Reservation Stress Test,fixed,1022,33.832352941175316,4.799999999999985,115.29999999999553,19.566666666666727,0.0,74.50000000000004,16.64509803921573,0.0,50.60000000000045,0.7230818826732434,0.4650347222222191,0.9848214285714284,0,102,102
VS-11,Reservation Stress Test,fixed,1023,39.78823529411624,5.899999999999665,117.49999999999498,24.514705882353034,0.4,81.29999999999966,19.17647058823535,0.4,78.99999999999979,0.6980718633769188,0.4948956884561914,0.9416666666666662,0,102,102
VS-11,Reservation Stress Test,fixed,1024,34.17941176470464,4.799999999999727,159.699999999993,19.53039215686279,0.0,94.99999999999888,16.525490196078458,0.0,79.89999999999974,0.7300001669969584,0.5319362186788181,0.9912903225806455,0,102,102
VS-11,Reservation Stress Test,fixed,1025,32.695098039214535,4.800000000000068,131.49999999999505,18.383333333333386,0.0,70.30000000000028,15.9352941176471,0.0,56.700000000000536,0.7210144623531073,0.5396685082872935,0.9734693877551016,0,102,102
VS-11,Reservation Stress Test,fixed,1026,34.148039215684975,4.799999999999727,163.5999999999927,19.42941176470595,0.0,82.59999999999958,16.051960784313778,0.0,80.19999999999972,0.7390324390104088,0.5220127795527159,0.9734693877551016,0,102,102
VS-11,Reservation Stress Test,fixed,1027,31.638235294116562,4.799999999999983,89.29999999999819,17.7274509803922,0.0,53.30000000000049,14.555882352941198,0.0,46.9000000000004,0.7213292670020616,0.5127440633245366,0.9985714285714286,0,102,102
VS-11,Reservation Stress Test,fixed,1028,36.085294117645745,4.799999999999727,140.39999999999202,20.279411764705944,0.0,78.6999999999998,17.369607843137292,0.0,71.00000000000024,0.7150718170092095,0.4975,0.9734693877551016,1,102,102
VS-11,Reservation Stress Test,fixed,1029,36.48137254901825,4.799999999999985,106.39999999999397,21.490196078431456,0.0,72.20000000000017,17.86078431372555,0.0,57.60000000000055,0.7174846898418487,0.4747307692307671,0.981904761904763,0,102,102
VS-12,High-Density Traffic,fixed,1000,33.84935064934962,4.800000000000068,104.49999999999538,19.388311688311756,0.0,50.60000000000045,16.10000000000004,0.0,42.500000000000334,0.7225662398582905,0.4681754385964886,0.9865384615384618,1,77,77
VS-12,High-Density Traffic,fixed,1001,43.32857142856994,4.799999999999727,125.6999999999946,26.277922077922224,0.0,67.30000000000045,20.970129870129966,0.0,53.40000000000049,0.711839345987821,0.5176755852842796,0.9734693877551016,1,77,77
VS-12,High-Density Traffic,fixed,1002,40.55324675324535,4.799999999999983,153.6999999999913,23.884415584415684,0.0,91.49999999999908,20.307792207792293,0.0,65.70000000000054,0.7288004962527759,0.5397383177570113,0.9734693877551016,0,77,77
VS-12,High-Density Traffic,fixed,1003,29.932467532466784,3.6999999999997897,107.79999999999389,16.27012987012988,0.0,44.700000000000365,14.633766233766242,0.0,41.100000000000314,0.7296027081353799,0.5820564516129029,0.9868686868686876,0,77,77
VS-12,High-Density Traffic,fixed,1004,29.93116883116802,5.099999999999982,107.09999999999393,14.993506493506517,0.0,57.400000000000546,13.040259740259753,0.0,57.400000000000546,0.7519022915779399,0.5948175182481769,0.9867346938775517,0,77,77
VS-12,High-Density Traffic,fixed,1005,29.3467532467524,4.799999999999983,111.69999999999366,15.863636363636411,0.0,58.700000000000564,14.023376623376658,0.0,58.60000000000056,0.7446619034533377,0.5011340206185548,0.9734693877551016,0,77,77
VS-12,High-Density Traffic,fixed,1006,34.80129870129777,4.799999999999727,124.29999999999494,19.774025974026056,0.0,61.70000000000061,16.759740259740315,0.0,58.000000000000554,0.7330082222562294,0.5166600397614304,1.0,0,77,77
VS-12,High-Density Traffic,fixed,1007,28.59610389610314,4.800000000000068,91.99999999999478,15.776623376623414,0.0,57.80000000000055,13.650649350649376,0.0,50.20000000000044,0.7480477091669221,0.5177272727272775,0.9955357142857143,0,77,77
VS-12,High-Density Traffic,fixed,1008,28.929870129869432,5.499999999999687,91.29999999999605,15.768831168831193,0.0,52.500000000000476,14.033766233766247,0.0,52.500000000000476,0.7353453159715311,0.5473521850899775,0.9660714285714281,0,77,77
VS-12,High-Density Traffic,fixed,1009,32.261038961037904,3.2999999999998124,134.0999999999924,17.353246753246797,0.0,81.49999999999964,14.844155844155882,0.0,66.70000000000049,0.7453447312792427,0.5240236686390525,1.0,0,77,77
VS-12,High-Density Traffic,fixed,1010,25.1649350649345,4.800000000000068,61.59999999999651,13.251948051948048,0.0,32.000000000000185,11.872727272727264,0.0,32.000000000000185,0.7431073636120894,0.5400561797752798,0.9820754716981143,0,77,77
VS-12,High-Density Traffic,fixed,1011,38.849350649349354,4.799999999999983,98.99999999999604,24.30519480519492,0.0,67.90000000000042,20.245454545454628,0.0,66.00000000000053,0.706866569195822,0.49168949771689935,0.9734693877551016,0,77,77
VS-12,High-Density Traffic,fixed,1012,30.183116883116043,4.799999999999995,88.39999999999499,16.20519480519485,0.0,50.70000000000045,14.081818181818205,0.0,50.60000000000045,0.7519731567448706,0.5741456582633054,0.9868589743589741,0,77,77
VS-12,High-Density Traffic,fixed,1013,33.628571428570375,4.799999999999727,141.39999999999196,18.835064935065,0.0,64.50000000000061,16.711688311688363,0.0,64.50000000000061,0.729891098692226,0.5492540792540792,0.9820895522388059,0,77,77
VS-12,High-Density Traffic,fixed,1014,28.30519480519408,4.799999999999727,105.29999999999744,15.133766233766266,0.0,60.00000000000058,13.38831168831171,0.0,60.00000000000058,0.7507230199131835,0.55375,0.9948979591836735,0,77,77
VS-12,High-Density Traffic,fixed,1015,33.51948051947954,5.500000000000078,111.69999999999366,18.536363636363703,0.0,60.800000000000594,16.116883116883162,0.0,60.800000000000594,0.7373295796542717,0.544650735294117,0.9857142857142858,0,77,77
VS-12,High-Density Traffic,fixed,1016,31.019480519479664,4.799999999999727,116.59999999999555,16.853246753246797,0.0,73.20000000000012,13.916883116883149,0.0,66.20000000000051,0.745449807243991,0.4757615894039709,1.0,0,77,77
VS-12,High-Density Traffic,fixed,1017,30.536363636362793,4.800000000000068,122.69999999999304,16.885714285714318,0.0,69.30000000000034,15.198701298701328,0.0,61.500000000000604,0.737497313001362,0.5967280163599179,0.9948979591836735,0,77,77
VS-12,High-Density Traffic,fixed,1018,28.877922077921355,3.9999999999997726,97.79999999999771,15.150649350649381,0.0,54.1000000000005,13.461038961038982,0.0,48.900000000000425,0.7408880121234184,0.5507865168539318,0.981904761904763,0,77,77
VS-12,High-Density Traffic,fixed,1019,40.799999999998526,4.799999999999983,167.59999999999155,23.755844155844244,0.0,90.79999999999912,19.48311688311696,0.0,68.3000000000004,0.7208235389719384,0.5545319148936165,1.0,0,77,77
VS-12,High-Density Traffic,fixed,1020,32.0675324675315,5.499999999999687,144.99999999999403,17.249350649350678,0.0,82.79999999999957,14.666233766233795,0.0,70.80000000000025,0.7463805823247806,0.4838818565400847,0.9882926829268299,0,77,77
VS-12,High-Density Traffic,fixed,1021,37.03246753246638,4.7999999999999945,130.3999999999926,21.827272727272824,0.0,71.7000000000002,18.97922077922086,0.0,61.0000000000006,0.7321042437252341,0.5401428571428557,0.9734693877551016,0,77,77
VS-12,High-Density Traffic,fixed,1022,33.833766233765324,4.799999999999985,100.99999999999584,19.30000000000008,0.0,54.2000000000005,16.985714285714337,0.0,50.300000000000445,0.7358382717873087,0.5264449541284387,0.9734693877551016,0,77,77
VS-12,High-Density Traffic,fixed,1023,39.11428571428463,5.899999999999665,125.599999999997,23.662337662337762,0.4,72.20000000000017,19.457142857142923,0.4,61.90000000000061,0.6992626053550941,0.5387945205479453,0.9416666666666662,0,77,77
VS-12,High-Density Traffic,fixed,1024,34.062337662336645,4.799999999999727,142.49999999999483,19.164935064935122,0.0,70.70000000000026,16.505194805194844,0.0,67.30000000000045,0.7362595603664766,0.5858498023715413,0.9912903225806455,0,77,77
VS-12,High-Density Traffic,fixed,1025,34.25064935064834,4.800000000000068,118.299999999994,18.431168831168875,0.0,68.40000000000039,16.266233766233803,0.0,65.30000000000057,0.7296412326814257,0.5505219780219781,0.9734693877551016,0,77,77
VS-12,High-Density Traffic,fixed,1026,27.34025974025903,4.799999999999727,85.89999999999668,14.115584415584452,0.0,50.10000000000044,12.609090909090936,0.0,50.10000000000044,0.7609803981110357,0.5484615384615367,0.9734693877551016,0,77,77
VS-12,High-Density Traffic,fixed,1027,33.49090909090813,4.799999999999983,155.39999999999225,19.13766233766239,0.0,82.69999999999958,14.912987012987028,0.0,82.69999999999958,0.7156624547566076,0.5127440633245366,0.9985714285714286,0,77,77
VS-12,High-Density Traffic,fixed,1028,33.79870129870035,5.199999999999733,123.39999999999371,19.0467532467533,0.4,61.600000000000605,16.864935064935104,0.4,61.600000000000605,0.7174305828570141,0.4975,0.9506849315068494,0,77,77
VS-12,High-Density Traffic,fixed,1029,39.42207792207663,4.799999999999985,133.5999999999924,22.596103896103973,0.0,80.19999999999972,17.92597402597409,0.0,59.20000000000057,0.7248646396018988,0.5206832298136649,0.981904761904763,0,77,77
VS-13,Priority-Based Overtaking,fixed,1000,30.471874999999972,5.299999999999699,123.59999999999648,15.806250000000045,0.0,63.80000000000064,14.35000000000004,0.0,59.500000000000576,0.752322892896431,0.4681754385964886,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1001,29.00625000000008,4.799999999999995,108.39999999999797,14.478125000000027,0.0,50.400000000000446,12.518750000000018,0.0,50.400000000000446,0.7718221573879414,0.5237230769230775,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1002,32.11562499999988,4.799999999999983,163.9999999999949,16.853125000000006,0.0,94.29999999999892,15.674999999999997,0.0,94.29999999999892,0.7708974996620374,0.6157971014492752,0.9734693877551016,0,32,32
VS-13,Priority-Based Overtaking,fixed,1003,27.45625000000016,5.200000000000074,56.3999999999987,13.403125,0.0,37.600000000000264,12.056250000000004,0.0,37.600000000000264,0.7577732270707495,0.6190601503759391,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1004,29.596875000000107,5.099999999999982,94.3999999999968,14.078125000000014,0.0,50.90000000000045,12.787500000000005,0.0,45.70000000000038,0.7688687620974892,0.5948175182481769,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1005,22.731250000000173,4.799999999999983,59.69999999999911,11.953125000000002,0.0,39.40000000000029,10.54375,0.0,31.00000000000017,0.7494457258754104,0.5688687782805415,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1006,41.31249999999973,4.800000000000068,112.39999999999704,23.003125000000114,0.0,54.80000000000051,19.078125000000078,0.0,46.50000000000039,0.7347002102837684,0.6038661710037169,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1007,30.462499999999903,4.800000000000068,100.89999999999827,15.012500000000031,0.0,51.20000000000046,13.418750000000028,0.0,48.900000000000425,0.7639385338795357,0.6329268292682936,0.9955357142857143,0,32,32
VS-13,Priority-Based Overtaking,fixed,1008,31.696875000000002,7.099999999999982,155.9999999999938,17.006249999999987,0.0,90.29999999999914,15.081249999999983,0.0,89.3999999999992,0.7374288893017148,0.623653846153845,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1009,22.187500000000092,3.2999999999998124,79.89999999999745,9.984374999999995,0.0,36.40000000000025,8.628124999999997,0.0,36.40000000000025,0.7744556874092994,0.6411627906976746,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1010,23.86562500000011,4.800000000000068,97.39999999999827,11.278125000000006,0.0,39.30000000000029,10.981250000000006,0.0,39.30000000000029,0.7882544594454898,0.6326315789473688,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1011,27.61875000000014,4.799999999999983,69.89999999999768,14.753125000000011,0.0,38.80000000000028,13.64375000000001,0.0,38.80000000000028,0.7397550083325697,0.5798026315789461,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1012,29.23437499999989,4.799999999999995,149.99999999999375,14.371875000000005,0.0,81.19999999999966,13.628125000000006,0.0,81.19999999999966,0.7824866463725927,0.5984112149532714,0.9865771812080535,0,32,32
VS-13,Priority-Based Overtaking,fixed,1013,30.471874999999873,4.799999999999985,106.59999999999663,16.053125000000037,0.0,67.80000000000042,14.153125000000031,0.0,67.80000000000042,0.7526193573569107,0.558571428571429,0.9767857142857139,0,32,32
VS-13,Priority-Based Overtaking,fixed,1014,25.965625000000067,3.2999999999998124,92.4999999999983,11.76562500000002,0.0,46.000000000000384,11.359375000000016,0.0,44.80000000000037,0.804475655514639,0.6600823045267501,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1015,27.925000000000097,5.500000000000078,92.69999999999867,14.012500000000038,0.0,43.900000000000354,13.14375000000003,0.0,39.20000000000029,0.7772452482498879,0.6456593406593394,0.9857142857142858,0,32,32
VS-13,Priority-Based Overtaking,fixed,1016,23.246875000000202,4.800000000000068,56.70000000000027,10.875000000000007,0.0,41.30000000000032,10.153125000000008,0.0,40.90000000000031,0.7966640970639729,0.6340206185567014,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1017,25.7750000000002,4.800000000000068,58.89999999999873,14.26250000000002,0.0,38.80000000000028,12.106250000000005,0.0,30.400000000000162,0.7515123330919816,0.60475155279503,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1018,23.01250000000025,6.299999999999642,56.80000000000052,10.24999999999999,0.0,26.80000000000011,9.621874999999992,0.0,26.70000000000011,0.7733884499328743,0.643298969072165,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1019,27.171875000000057,4.799999999999983,84.09999999999897,14.865625000000044,0.0,49.90000000000044,13.50625000000004,0.0,49.90000000000044,0.754995046926143,0.598000000000001,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1020,26.334375000000094,5.500000000000005,56.19999999999905,13.603125000000032,0.0,39.50000000000029,11.21875000000002,0.0,39.50000000000029,0.7614555250086383,0.4838818565400847,0.9882926829268299,0,32,32
VS-13,Priority-Based Overtaking,fixed,1021,26.893750000000146,4.7999999999999945,59.49999999999946,14.084375000000037,0.0,40.70000000000031,12.909375000000026,0.0,40.70000000000031,0.7763904990249413,0.5401428571428557,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1022,32.54375,4.799999999999985,126.699999999997,15.959375000000051,0.0,55.00000000000051,15.165625000000048,0.0,54.2000000000005,0.7750928820679285,0.6244939271255048,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1023,37.02187499999998,6.899999999999608,147.79999999999575,23.109375000000046,0.9999999999999999,85.19999999999943,19.434375000000042,0.7999999999999999,75.79999999999997,0.6937434519447833,0.5248505747126462,0.9428571428571431,0,32,32
VS-13,Priority-Based Overtaking,fixed,1024,33.868749999999764,4.799999999999983,98.09999999999735,17.51875000000006,0.0,62.40000000000062,15.778125000000047,0.0,62.40000000000062,0.7546648005845743,0.603498098859317,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1025,28.38437500000014,8.899999999999494,73.29999999999808,14.784375000000011,0.0,45.60000000000038,14.071875000000013,0.0,45.60000000000038,0.7443239170076943,0.5919060052219309,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1026,27.231249999999953,4.799999999999983,110.9999999999977,14.112500000000043,0.0,59.20000000000057,12.750000000000039,0.0,59.20000000000057,0.7669229434242881,0.5484615384615367,1.0,0,32,32
VS-13,Priority-Based Overtaking,fixed,1027,37.64999999999978,4.799999999999983,100.49999999999739,20.34687500000009,0.0,55.80000000000052,16.246875000000053,0.0,51.30000000000046,0.7307449058833244,0.571346153846153,1.0,0,32,32
